product_id,shop_id,order_status,sku_quantity,payment_amount,supply_amount,supply_cost,delivery_fee,ad_cost,extra_cost,order_date
100104,200006,0,62,365800,338400,210800,3500,0,0,2025-08-18
100105,200001,0,33,260700,241100,158400,4500,0,0,2025-08-18
100101,200004,0,135,931500,861600,567000,3000,0,0,2025-08-19
100102,200005,0,70,483000,446800,294000,2000,0,0,2025-08-19
100103,200006,0,31,337900,312600,204600,3000,0,0,2025-08-19
100104,200001,0,48,283200,262000,168000,2500,0,0,2025-08-19
100105,200002,0,34,268600,248500,153000,4500,0,0,2025-08-19
100101,200005,0,118,814200,753100,460200,4000,0,0,2025-08-20
100102,200006,0,72,496800,459500,288000,4500,0,0,2025-08-20
100103,200001,0,35,381500,352900,224000,4500,0,0,2025-08-20
100104,200002,0,59,348100,322000,206500,2000,0,0,2025-08-20
100105,200003,0,35,276500,255800,157500,2000,0,0,2025-08-20
100101,200006,0,146,1007400,931800,584000,4000,0,0,2025-08-21
100102,200001,0,84,579600,536100,336000,2000,0,0,2025-08-21
100103,200002,0,40,436000,403300,252000,2500,0,0,2025-08-21
100104,200003,0,55,324500,300200,198000,4000,0,0,2025-08-21
100105,200004,0,29,229100,211900,136300,3000,0,0,2025-08-21
100101,200001,0,138,952200,880800,552000,2000,0,0,2025-08-22
100102,200002,0,76,524400,485100,319200,4500,0,0,2025-08-22
100103,200003,0,33,359700,332700,214500,2500,0,0,2025-08-22
100104,200004,0,37,218300,201900,125800,4000,0,0,2025-08-22
100105,200005,0,30,237000,219200,144000,3500,0,0,2025-08-22
100101,200002,0,91,627900,580800,373100,4000,0,0,2025-08-23
100102,200003,0,64,441600,408500,256000,4500,0,0,2025-08-23
100103,200004,0,22,239800,221800,145200,4500,0,0,2025-08-23
100104,200005,0,36,212400,196500,122400,3000,0,0,2025-08-23
100105,200006,0,27,213300,197300,126900,4500,0,0,2025-08-23
100101,200003,0,137,945300,874400,534300,2500,0,0,2025-08-24
100102,200004,0,75,517500,478700,300000,4000,0,0,2025-08-24
100103,200005,0,36,392400,363000,234000,2500,0,0,2025-08-24
100104,200006,0,40,236000,218300,140000,3500,0,0,2025-08-24
100105,200001,0,24,189600,175400,108000,2000,0,0,2025-08-24
100101,200004,0,152,1048800,970100,638400,3500,0,0,2025-08-25
100102,200005,0,99,683100,631900,415800,4000,0,0,2025-08-25
100103,200006,0,35,381500,352900,231000,5000,0,0,2025-08-25
100104,200001,0,48,283200,262000,168000,3500,0,0,2025-08-25
100105,200002,0,29,229100,211900,136300,3500,0,0,2025-08-25
100101,200005,0,159,1097100,1014800,651900,4500,0,0,2025-08-26
100102,200006,0,91,627900,580800,364000,4000,0,0,2025-08-26
100103,200001,0,33,359700,332700,211200,3000,0,0,2025-08-26
100104,200002,0,55,324500,300200,192500,2500,0,0,2025-08-26
100105,200003,0,29,229100,211900,136300,3500,0,0,2025-08-26
100101,200006,0,132,910800,842500,554400,4500,0,0,2025-08-27
100102,200001,0,76,524400,485100,304000,4500,0,0,2025-08-27
100103,200002,0,32,348800,322600,201600,3500,0,0,2025-08-27
100104,200003,0,57,336300,311100,193800,3500,0,0,2025-08-27
100105,200004,0,36,284400,263100,162000,3000,0,0,2025-08-27
100101,200001,0,159,1097100,1014800,636000,3500,0,0,2025-08-28
100102,200002,0,68,469200,434000,278800,2000,0,0,2025-08-28
100103,200003,0,32,348800,322600,201600,2500,0,0,2025-08-28
100104,200004,0,56,330400,305600,196000,2500,0,0,2025-08-28
100105,200005,0,32,252800,233800,150400,3000,0,0,2025-08-28
100101,200002,0,147,911400,843000,529200,2000,0,0,2025-08-29
100102,200003,0,76,524400,485100,304000,3500,0,0,2025-08-29
100103,200004,0,28,305200,282300,173600,4000,0,0,2025-08-29
100104,200005,0,41,241900,223800,143500,3000,0,0,2025-08-29
100105,200006,0,25,197500,182700,115000,4000,0,0,2025-08-29
100101,200003,0,110,759000,702100,451000,3500,0,0,2025-08-30
100102,200004,0,58,400200,370200,232000,3500,0,0,2025-08-30
100103,200005,0,26,283400,262100,166400,4000,0,0,2025-08-30
100104,200006,0,39,230100,212800,136500,4500,0,0,2025-08-30
100105,200001,0,28,221200,204600,134400,2000,0,0,2025-08-30
100101,200004,0,143,986700,912700,557700,2000,0,0,2025-08-31
100102,200005,0,65,448500,414900,266500,4500,0,0,2025-08-31
100103,200006,0,31,337900,312600,201500,4000,0,0,2025-08-31
100104,200001,0,52,306800,283800,176800,4000,0,0,2025-08-31
100105,200002,0,26,205400,190000,119600,3500,0,0,2025-08-31
100101,200005,0,198,1366200,1263700,811800,5000,0,0,2025-09-01
100102,200006,0,119,821100,759500,487900,5000,0,0,2025-09-01
100103,200001,0,46,501400,463800,289800,3000,0,0,2025-09-01
100104,200002,0,57,336300,311100,205200,4500,0,0,2025-09-01
100105,200003,0,46,363400,336100,211600,4000,0,0,2025-09-01
100101,200006,0,180,1242000,1148800,756000,4500,0,0,2025-09-02
100102,200001,0,101,696900,644600,404000,3500,0,0,2025-09-02
100103,200002,0,45,490500,453700,283500,3000,0,0,2025-09-02
100104,200003,0,59,348100,322000,206500,2000,0,0,2025-09-02
100105,200004,0,44,347600,321500,202400,2000,0,0,2025-09-02
100101,200001,0,159,1097100,1014800,636000,5000,0,0,2025-09-03
100102,200002,0,77,531300,491500,315700,5000,0,0,2025-09-03
100103,200003,0,40,436000,403300,260000,3000,0,0,2025-09-03
100104,200004,0,68,401200,371100,238000,3000,0,0,2025-09-03
100105,200005,0,31,244900,226500,148800,2500,0,0,2025-09-03
100101,200002,0,161,1110900,1027600,676200,4500,0,0,2025-09-04
100102,200003,0,80,552000,510600,320000,2500,0,0,2025-09-04
100103,200004,0,35,381500,352900,224000,3500,0,0,2025-09-04
100104,200005,0,69,407100,376600,241500,4000,0,0,2025-09-04
100105,200006,0,33,260700,241100,148500,4500,0,0,2025-09-04
100101,200003,0,145,899000,831600,522000,5000,0,0,2025-09-05
100102,200004,0,76,524400,485100,319200,2000,0,0,2025-09-05
100103,200005,0,42,457800,423500,277200,2000,0,0,2025-09-05
100104,200006,0,53,312700,289200,180200,4000,0,0,2025-09-05
100105,200001,0,36,284400,263100,169200,3000,0,0,2025-09-05
100101,200004,0,134,924600,855300,562800,2500,0,0,2025-09-06
100102,200005,0,78,538200,497800,319800,4500,0,0,2025-09-06
100103,200006,0,27,294300,272200,175500,3500,0,0,2025-09-06
100104,200001,0,41,241900,223800,143500,5000,0,0,2025-09-06
100105,200002,0,31,244900,226500,142600,2000,0,0,2025-09-06
100101,200005,0,152,1048800,970100,608000,2000,0,0,2025-09-07
100102,200006,0,96,662400,612700,403200,5000,0,0,2025-09-07
100103,200001,0,41,446900,413400,258300,2500,0,0,2025-09-07
100104,200002,0,52,306800,283800,182000,2000,0,0,2025-09-07
100105,200003,0,33,260700,241100,151800,3000,0,0,2025-09-07
100101,200006,0,172,1186800,1097800,688000,5000,0,0,2025-09-08
100102,200001,0,98,676200,625500,401800,3500,0,0,2025-09-08
100103,200002,0,38,414200,383100,247000,3500,0,0,2025-09-08
100104,200003,0,55,324500,300200,192500,4500,0,0,2025-09-08
100105,200004,0,47,371300,343500,220900,5000,0,0,2025-09-08
100101,200001,0,197,1359300,1257400,807700,4000,0,0,2025-09-09
100102,200002,0,79,545100,504200,323900,2000,0,0,2025-09-09
100103,200003,0,42,457800,423500,268800,2000,0,0,2025-09-09
100104,200004,0,71,418900,387500,255600,2000,0,0,2025-09-09
100105,200005,0,32,252800,233800,144000,3000,0,0,2025-09-09
100101,200002,0,188,1297200,1199900,770800,3500,0,0,2025-09-10
100102,200003,0,86,593400,548900,335400,4000,0,0,2025-09-10
100103,200004,0,47,512300,473900,296100,4000,0,0,2025-09-10
100104,200005,0,56,330400,305600,196000,4000,0,0,2025-09-10
100105,200006,0,41,323900,299600,192700,3500,0,0,2025-09-10
100101,200003,0,160,1104000,1021200,640000,4500,0,0,2025-09-11
100102,200004,0,92,634800,587200,377200,4000,0,0,2025-09-11
100103,200005,0,38,414200,383100,239400,3000,0,0,2025-09-11
100104,200006,0,57,336300,311100,199500,3000,0,0,2025-09-11
100105,200001,0,39,308100,285000,179400,3000,0,0,2025-09-11
100101,200004,0,144,993600,919100,590400,3500,0,0,2025-09-12
100102,200005,0,89,614100,568000,373800,3500,0,0,2025-09-12
100103,200006,0,34,370600,342800,214200,4000,0,0,2025-09-12
100104,200001,0,59,348100,322000,206500,2500,0,0,2025-09-12
100105,200002,0,34,268600,248500,156400,2500,0,0,2025-09-12
100101,200005,0,142,979800,906300,568000,3500,0,0,2025-09-13
100102,200006,0,61,420900,389300,244000,5000,0,0,2025-09-13
100103,200001,0,36,392400,363000,230400,3000,0,0,2025-09-13
100104,200002,0,46,271400,251000,161000,5000,0,0,2025-09-13
100105,200003,0,26,205400,190000,124800,4500,0,0,2025-09-13
100101,200006,0,168,1159200,1072300,688800,5000,0,0,2025-09-14
100102,200001,0,74,510600,472300,310800,2000,0,0,2025-09-14
100103,200002,0,37,403300,373100,236800,4000,0,0,2025-09-14
100104,200003,0,46,271400,251000,156400,3000,0,0,2025-09-14
100105,200004,0,35,276500,255800,161000,2000,0,0,2025-09-14
100101,200001,0,174,1078800,997900,626400,3000,0,0,2025-09-15
100102,200002,0,119,821100,759500,499800,2500,0,0,2025-09-15
100103,200003,0,42,457800,423500,264600,5000,0,0,2025-09-15
100104,200004,0,69,407100,376600,234600,2500,0,0,2025-09-15
100105,200005,0,47,371300,343500,220900,2500,0,0,2025-09-15
100101,200002,0,143,986700,912700,586300,2000,0,0,2025-09-16
100102,200003,0,94,648600,600000,376000,3000,0,0,2025-09-16
100103,200004,0,36,392400,363000,223200,5000,0,0,2025-09-16
100104,200005,0,52,306800,283800,176800,4000,0,0,2025-09-16
100105,200006,0,41,323900,299600,192700,3500,0,0,2025-09-16
100101,200003,0,139,959100,887200,569900,4500,0,0,2025-09-17
100102,200004,0,101,696900,644600,404000,3000,0,0,2025-09-17
100103,200005,0,34,370600,342800,221000,5000,0,0,2025-09-17
100104,200006,0,50,295000,272900,175000,3000,0,0,2025-09-17
100105,200001,0,42,331800,306900,193200,4500,0,0,2025-09-17
100101,200004,0,195,1345500,1244600,780000,2500,0,0,2025-09-18
100102,200005,0,102,703800,651000,428400,3000,0,0,2025-09-18
100103,200006,0,42,457800,423500,260400,5000,0,0,2025-09-18
100104,200001,0,52,306800,283800,187200,4500,0,0,2025-09-18
100105,200002,0,33,260700,241100,151800,3000,0,0,2025-09-18
100101,200005,0,164,1131600,1046700,672400,4000,0,0,2025-09-19
100102,200006,0,76,524400,485100,319200,5000,0,0,2025-09-19
100103,200001,0,40,436000,403300,252000,4500,0,0,2025-09-19
100104,200002,0,56,330400,305600,196000,3000,0,0,2025-09-19
100105,200003,0,28,221200,204600,128800,5000,0,0,2025-09-19
100101,200006,0,146,1007400,931800,598600,4500,0,0,2025-09-20
100102,200001,0,74,510600,472300,303400,4000,0,0,2025-09-20
100103,200002,0,35,381500,352900,224000,4500,0,0,2025-09-20
100104,200003,0,53,312700,289200,190800,4500,0,0,2025-09-20
100105,200004,0,30,237000,219200,138000,5000,0,0,2025-09-20
100101,200001,0,152,1048800,970100,608000,4500,0,0,2025-09-21
100102,200002,0,89,614100,568000,356000,3500,0,0,2025-09-21
100103,200003,0,43,468700,433500,270900,4000,0,0,2025-09-21
100104,200004,0,48,283200,262000,168000,5000,0,0,2025-09-21
100105,200005,0,36,284400,263100,165600,3500,0,0,2025-09-21
100101,200002,0,151,1041900,963800,604000,3500,0,0,2025-09-22
100102,200003,0,113,779700,721200,452000,2500,0,0,2025-09-22
100103,200004,0,48,523200,484000,302400,3500,0,0,2025-09-22
100104,200005,0,72,424800,392900,252000,3500,0,0,2025-09-22
100105,200006,0,37,292300,270400,173900,4000,0,0,2025-09-22
100101,200003,0,188,1297200,1199900,733200,4500,0,0,2025-09-23
100102,200004,0,105,724500,670200,430500,4000,0,0,2025-09-23
100103,200005,0,39,425100,393200,253500,4500,0,0,2025-09-23
100104,200006,0,72,424800,392900,252000,3000,0,0,2025-09-23
100105,200001,0,32,252800,233800,147200,2000,0,0,2025-09-23
100101,200004,0,163,1124700,1040300,684600,4500,0,0,2025-09-24
100102,200005,0,104,717600,663800,426400,2000,0,0,2025-09-24
100103,200006,0,44,479600,443600,277200,4000,0,0,2025-09-24
100104,200001,0,58,342200,316500,197200,2500,0,0,2025-09-24
100105,200002,0,35,276500,255800,164500,3500,0,0,2025-09-24
100101,200005,0,171,1179900,1091400,701100,3500,0,0,2025-09-25
100102,200006,0,76,524400,485100,304000,4500,0,0,2025-09-25
100103,200001,0,35,381500,352900,224000,4500,0,0,2025-09-25
100104,200002,0,60,354000,327400,216000,5000,0,0,2025-09-25
100105,200003,0,39,308100,285000,175500,2000,0,0,2025-09-25
100101,200006,0,157,1083300,1002100,628000,4000,0,0,2025-09-26
100102,200001,0,70,483000,446800,280000,2500,0,0,2025-09-26
100103,200002,0,34,370600,342800,217600,4000,0,0,2025-09-26
100104,200003,0,45,265500,245600,153000,2500,0,0,2025-09-26
100105,200004,0,32,252800,233800,147200,4000,0,0,2025-09-26
100101,200001,0,110,759000,702100,451000,5000,0,0,2025-09-27
100102,200002,0,63,434700,402100,252000,4000,0,0,2025-09-27
100103,200003,0,30,327000,302500,195000,5000,0,0,2025-09-27
100104,200004,0,41,241900,223800,143500,4500,0,0,2025-09-27
100105,200005,0,33,260700,241100,148500,3500,0,0,2025-09-27
100101,200002,0,144,892800,825800,532800,4000,0,0,2025-09-28
100102,200003,0,71,489900,453200,291100,2000,0,0,2025-09-28
100103,200004,0,31,337900,312600,204600,4000,0,0,2025-09-28
100104,200005,0,56,330400,305600,190400,2500,0,0,2025-09-28
100105,200006,0,28,221200,204600,134400,2000,0,0,2025-09-28
100101,200003,0,198,1366200,1263700,792000,4500,0,0,2025-09-29
100102,200004,0,117,807300,746800,479700,3000,0,0,2025-09-29
100103,200005,0,45,490500,453700,292500,4000,0,0,2025-09-29
100104,200006,0,75,442500,409300,262500,4500,0,0,2025-09-29
100105,200001,0,34,268600,248500,156400,3000,0,0,2025-09-29
100101,200004,0,153,1055700,976500,627300,3000,0,0,2025-09-30
100102,200005,0,108,745200,689300,432000,3500,0,0,2025-09-30
100103,200006,0,44,479600,443600,277200,2500,0,0,2025-09-30
100104,200001,0,60,354000,327400,216000,3500,0,0,2025-09-30
100105,200002,0,36,284400,263100,165600,4500,0,0,2025-09-30
100101,200005,0,159,1097100,1014800,651900,2500,0,0,2025-10-01
100102,200006,0,82,565800,523400,336200,4000,0,0,2025-10-01
100103,200001,0,35,381500,352900,224000,5000,0,0,2025-10-01
100104,200002,0,58,342200,316500,197200,2500,0,0,2025-10-01
100105,200003,0,33,260700,241100,151800,3500,0,0,2025-10-01
100101,200006,0,158,1090200,1008400,632000,4000,0,0,2025-10-02
100102,200001,0,80,552000,510600,320000,2500,0,0,2025-10-02
100103,200002,0,31,337900,312600,195300,5000,0,0,2025-10-02
100104,200003,0,57,336300,311100,199500,5000,0,0,2025-10-02
100105,200004,0,29,229100,211900,133400,2000,0,0,2025-10-02
100101,200001,0,138,952200,880800,565800,2500,0,0,2025-10-03
100102,200002,0,79,545100,504200,316000,2500,0,0,2025-10-03
100103,200003,0,36,392400,363000,230400,4500,0,0,2025-10-03
100104,200004,0,51,300900,278300,178500,2500,0,0,2025-10-03
100105,200005,0,30,237000,219200,135000,3000,0,0,2025-10-03
100101,200002,0,128,883200,817000,499200,2000,0,0,2025-10-04
100102,200003,0,60,414000,383000,252000,3500,0,0,2025-10-04
100103,200004,0,27,294300,272200,178200,3000,0,0,2025-10-04
100104,200005,0,46,271400,251000,156400,2500,0,0,2025-10-04
100105,200006,0,27,213300,197300,129600,2500,0,0,2025-10-04
100101,200003,0,123,762600,705400,455100,3000,0,0,2025-10-05
100102,200004,0,58,400200,370200,232000,2500,0,0,2025-10-05
100103,200005,0,31,337900,312600,198400,3500,0,0,2025-10-05
100104,200006,0,49,289100,267400,166600,3000,0,0,2025-10-05
100105,200001,0,33,260700,241100,151800,2000,0,0,2025-10-05
100101,200004,0,152,1048800,970100,608000,4500,0,0,2025-10-06
100102,200005,0,91,627900,580800,382200,4500,0,0,2025-10-06
100103,200006,0,42,457800,423500,260400,4000,0,0,2025-10-06
100104,200001,0,47,277300,256500,159800,4500,0,0,2025-10-06
100105,200002,0,34,268600,248500,156400,4000,0,0,2025-10-06
100101,200005,0,144,993600,919100,590400,2000,0,0,2025-10-07
100102,200006,0,86,593400,548900,344000,4500,0,0,2025-10-07
100103,200001,0,38,414200,383100,247000,4000,0,0,2025-10-07
100104,200002,0,58,342200,316500,197200,5000,0,0,2025-10-07
100105,200003,0,33,260700,241100,151800,4000,0,0,2025-10-07
100101,200006,0,121,834900,772300,484000,5000,0,0,2025-10-08
100102,200001,0,74,510600,472300,310800,2000,0,0,2025-10-08
100103,200002,0,39,425100,393200,253500,4500,0,0,2025-10-08
100104,200003,0,42,247800,229200,151200,5000,0,0,2025-10-08
100105,200004,0,27,213300,197300,124200,2500,0,0,2025-10-08
100101,200001,0,119,821100,759500,487900,5000,0,0,2025-10-09
100102,200002,0,79,545100,504200,316000,5000,0,0,2025-10-09
100103,200003,0,32,348800,322600,201600,5000,0,0,2025-10-09
100104,200004,0,51,300900,278300,178500,3000,0,0,2025-10-09
100105,200005,0,35,276500,255800,161000,4000,0,0,2025-10-09
100101,200002,0,143,986700,912700,572000,4000,0,0,2025-10-10
100102,200003,0,67,462300,427600,268000,5000,0,0,2025-10-10
100103,200004,0,31,337900,312600,201500,2500,0,0,2025-10-10
100104,200005,0,51,300900,278300,173400,2000,0,0,2025-10-10
100105,200006,0,31,244900,226500,145700,2000,0,0,2025-10-10
100101,200003,0,100,690000,638200,410000,4000,0,0,2025-10-11
100102,200004,0,60,414000,383000,240000,3500,0,0,2025-10-11
100103,200005,0,26,283400,262100,169000,2000,0,0,2025-10-11
100104,200006,0,42,247800,229200,142800,2500,0,0,2025-10-11
100105,200001,0,25,197500,182700,117500,2500,0,0,2025-10-11
100101,200004,0,111,765900,708500,455100,2500,0,0,2025-10-12
100102,200005,0,81,558900,517000,332100,2500,0,0,2025-10-12
100103,200006,0,32,348800,322600,204800,3500,0,0,2025-10-12
100104,200001,0,44,259600,240100,154000,4000,0,0,2025-10-12
100105,200002,0,24,189600,175400,112800,3500,0,0,2025-10-12
100101,200005,0,176,1214400,1123300,739200,3500,0,0,2025-10-13
100102,200006,0,77,531300,491500,308000,3000,0,0,2025-10-13
100103,200001,0,43,468700,433500,275200,2500,0,0,2025-10-13
100104,200002,0,58,342200,316500,208800,4000,0,0,2025-10-13
100105,200003,0,32,252800,233800,153600,4000,0,0,2025-10-13
100101,200006,0,162,1117800,1034000,664200,3500,0,0,2025-10-14
100102,200001,0,87,600300,555300,365400,3000,0,0,2025-10-14
100103,200002,0,41,446900,413400,266500,2000,0,0,2025-10-14
100104,200003,0,57,336300,311100,205200,2500,0,0,2025-10-14
100105,200004,0,36,284400,263100,169200,5000,0,0,2025-10-14
100101,200001,0,171,1060200,980700,598500,3500,0,0,2025-10-15
100102,200002,0,75,517500,478700,307500,4500,0,0,2025-10-15
100103,200003,0,34,370600,342800,217600,3000,0,0,2025-10-15
100104,200004,0,44,259600,240100,158400,3500,0,0,2025-10-15
100105,200005,0,27,213300,197300,126900,2500,0,0,2025-10-15
100101,200002,0,133,917700,848900,532000,2500,0,0,2025-10-16
100102,200003,0,82,565800,523400,336200,2000,0,0,2025-10-16
100103,200004,0,35,381500,352900,227500,4500,0,0,2025-10-16
100104,200005,0,51,300900,278300,178500,2000,0,0,2025-10-16
100105,200006,0,33,260700,241100,151800,5000,0,0,2025-10-16
100101,200003,0,111,765900,708500,444000,4000,0,0,2025-10-17
100102,200004,0,63,434700,402100,264600,3500,0,0,2025-10-17
100103,200005,0,32,348800,322600,211200,2000,0,0,2025-10-17
100104,200006,0,46,271400,251000,161000,4000,0,0,2025-10-17
100105,200001,0,32,252800,233800,147200,4000,0,0,2025-10-17
100101,200004,0,106,731400,676500,424000,3500,0,0,2025-10-18
100102,200005,0,54,372600,344700,216000,2500,0,0,2025-10-18
100103,200006,0,32,348800,322600,208000,4500,0,0,2025-10-18
100104,200001,0,38,224200,207400,129200,3500,0,0,2025-10-18
100105,200002,0,29,229100,211900,139200,2500,0,0,2025-10-18
100101,200005,0,129,890100,823300,541800,2000,0,0,2025-10-19
100102,200006,0,64,441600,408500,256000,4500,0,0,2025-10-19
100103,200001,0,34,370600,342800,217600,3000,0,0,2025-10-19
100104,200002,0,45,265500,245600,157500,4500,0,0,2025-10-19
100105,200003,0,24,189600,175400,110400,4000,0,0,2025-10-19
100101,200006,0,133,917700,848900,545300,4500,0,0,2025-10-20
100102,200001,0,99,683100,631900,405900,5000,0,0,2025-10-20
100103,200002,0,34,370600,342800,224400,5000,0,0,2025-10-20
100104,200003,0,65,383500,354700,221000,5000,0,0,2025-10-20
100105,200004,0,30,237000,219200,141000,3000,0,0,2025-10-20
100101,200001,0,168,1159200,1072300,688800,2000,0,0,2025-10-21
100102,200002,0,76,524400,485100,304000,5000,0,0,2025-10-21
100103,200003,0,32,348800,322600,201600,4500,0,0,2025-10-21
100104,200004,0,60,354000,327400,216000,3500,0,0,2025-10-21
100105,200005,0,37,292300,270400,166500,2500,0,0,2025-10-21
100101,200002,0,133,917700,848900,532000,5000,0,0,2025-10-22
100102,200003,0,64,441600,408500,262400,3000,0,0,2025-10-22
100103,200004,0,33,359700,332700,217800,4500,0,0,2025-10-22
100104,200005,0,42,247800,229200,147000,3500,0,0,2025-10-22
100105,200006,0,36,284400,263100,162000,3000,0,0,2025-10-22
100101,200003,0,144,993600,919100,561600,4000,0,0,2025-10-23
100102,200004,0,72,496800,459500,288000,5000,0,0,2025-10-23
100103,200005,0,29,316100,292400,182700,4500,0,0,2025-10-23
100104,200006,0,59,348100,322000,200600,5000,0,0,2025-10-23
100105,200001,0,31,244900,226500,148800,4000,0,0,2025-10-23
100101,200004,0,143,986700,912700,572000,4500,0,0,2025-10-24
100102,200005,0,62,427800,395700,254200,5000,0,0,2025-10-24
100103,200006,0,32,348800,322600,211200,3500,0,0,2025-10-24
100104,200001,0,50,295000,272900,175000,4500,0,0,2025-10-24
100105,200002,0,31,244900,226500,145700,4500,0,0,2025-10-24
100101,200005,0,117,807300,746800,468000,4500,0,0,2025-10-25
100102,200006,0,70,483000,446800,294000,4500,0,0,2025-10-25
100103,200001,0,24,261600,242000,158400,2000,0,0,2025-10-25
100104,200002,0,35,206500,191000,126000,5000,0,0,2025-10-25
100105,200003,0,22,173800,160800,101200,2500,0,0,2025-10-25
100101,200006,0,118,814200,753100,483800,2500,0,0,2025-10-26
100102,200001,0,62,427800,395700,260400,2500,0,0,2025-10-26
100103,200002,0,29,316100,292400,179800,4500,0,0,2025-10-26
100104,200003,0,49,289100,267400,166600,4000,0,0,2025-10-26
100105,200004,0,30,237000,219200,138000,2500,0,0,2025-10-26
100101,200001,0,180,1242000,1148800,738000,5000,0,0,2025-10-27
100102,200002,0,82,565800,523400,344400,4000,0,0,2025-10-27
100103,200003,0,41,446900,413400,266500,2000,0,0,2025-10-27
100104,200004,0,62,365800,338400,210800,2500,0,0,2025-10-27
100105,200005,0,29,229100,211900,136300,4000,0,0,2025-10-27
100101,200002,0,120,828000,765900,480000,2500,0,0,2025-10-28
100102,200003,0,67,462300,427600,281400,4000,0,0,2025-10-28
100103,200004,0,43,468700,433500,270900,5000,0,0,2025-10-28
100104,200005,0,57,336300,311100,199500,4500,0,0,2025-10-28
100105,200006,0,28,221200,204600,126000,4000,0,0,2025-10-28
100101,200003,0,161,998200,923300,611800,4500,0,0,2025-10-29
100102,200004,0,70,483000,446800,287000,3000,0,0,2025-10-29
100103,200005,0,39,425100,393200,249600,3000,0,0,2025-10-29
100104,200006,0,56,330400,305600,196000,4500,0,0,2025-10-29
100105,200001,0,32,252800,233800,150400,3500,0,0,2025-10-29
100101,200004,0,146,1007400,931800,598600,2500,0,0,2025-10-30
100102,200005,0,89,614100,568000,356000,3500,0,0,2025-10-30
100103,200006,0,31,337900,312600,204600,4500,0,0,2025-10-30
100104,200001,0,52,306800,283800,176800,4000,0,0,2025-10-30
100105,200002,0,27,213300,197300,126900,3000,0,0,2025-10-30
100101,200005,0,141,972900,899900,578100,4000,0,0,2025-10-31
100102,200006,0,65,448500,414900,260000,4500,0,0,2025-10-31
100103,200001,0,29,316100,292400,191400,3500,0,0,2025-10-31
100104,200002,0,39,230100,212800,136500,4500,0,0,2025-10-31
100105,200003,0,25,197500,182700,117500,4000,0,0,2025-10-31
100101,200006,0,114,786600,727600,478800,4000,0,0,2025-11-01
100102,200001,0,78,538200,497800,312000,4500,0,0,2025-11-01
100103,200002,0,33,359700,332700,211200,2000,0,0,2025-11-01
100104,200003,0,42,247800,229200,151200,4500,0,0,2025-11-01
100105,200004,0,32,252800,233800,147200,5000,0,0,2025-11-01
100101,200001,0,127,876300,810600,533400,5000,0,0,2025-11-02
100102,200002,0,70,483000,446800,273000,3000,0,0,2025-11-02
100103,200003,0,35,381500,352900,231000,4500,0,0,2025-11-02
100104,200004,0,45,265500,245600,157500,5000,0,0,2025-11-02
100105,200005,0,36,284400,263100,169200,4000,0,0,2025-11-02
100101,200002,0,147,1014300,938200,588000,3500,0,0,2025-11-03
100102,200003,0,113,779700,721200,452000,2500,0,0,2025-11-03
100103,200004,0,44,479600,443600,272800,2500,0,0,2025-11-03
100104,200005,0,59,348100,322000,212400,3000,0,0,2025-11-03
100105,200006,0,44,347600,321500,211200,4000,0,0,2025-11-03
100101,200003,0,155,1069500,989300,620000,3500,0,0,2025-11-04
100102,200004,0,91,627900,580800,364000,3500,0,0,2025-11-04
100103,200005,0,38,414200,383100,247000,2000,0,0,2025-11-04
100104,200006,0,68,401200,371100,238000,3500,0,0,2025-11-04
100105,200001,0,34,268600,248500,163200,4500,0,0,2025-11-04
100101,200004,0,175,1085000,1003600,647500,2000,0,0,2025-11-05
100102,200005,0,100,690000,638200,400000,5000,0,0,2025-11-05
100103,200006,0,38,414200,383100,235600,2000,0,0,2025-11-05
100104,200001,0,57,336300,311100,199500,3000,0,0,2025-11-05
100105,200002,0,36,284400,263100,165600,4000,0,0,2025-11-05
100101,200005,0,145,1000500,925500,594500,2500,0,0,2025-11-06
100102,200006,0,78,538200,497800,312000,3500,0,0,2025-11-06
100103,200001,0,38,414200,383100,239400,3000,0,0,2025-11-06
100104,200002,0,54,318600,294700,189000,4000,0,0,2025-11-06
100105,200003,0,39,308100,285000,179400,4000,0,0,2025-11-06
100101,200006,0,149,1028100,951000,596000,2500,0,0,2025-11-07
100102,200001,0,82,565800,523400,328000,4500,0,0,2025-11-07
100103,200002,0,32,348800,322600,201600,2500,0,0,2025-11-07
100104,200003,0,43,253700,234700,150500,2500,0,0,2025-11-07
100105,200004,0,27,213300,197300,129600,3500,0,0,2025-11-07
100101,200001,0,109,752100,695700,425100,3500,0,0,2025-11-08
100102,200002,0,61,420900,389300,250100,4000,0,0,2025-11-08
100103,200003,0,28,305200,282300,176400,4500,0,0,2025-11-08
100104,200004,0,42,247800,229200,147000,3500,0,0,2025-11-08
100105,200005,0,22,173800,160800,101200,2000,0,0,2025-11-08
100101,200002,0,158,1090200,1008400,663600,5000,0,0,2025-11-09
100102,200003,0,75,517500,478700,307500,4500,0,0,2025-11-09
100103,200004,0,37,403300,373100,244200,4500,0,0,2025-11-09
100104,200005,0,51,300900,278300,183600,3000,0,0,2025-11-09
100105,200006,0,26,205400,190000,122200,2000,0,0,2025-11-09
100101,200003,0,155,1069500,989300,620000,4500,0,0,2025-11-10
100102,200004,0,90,621000,574400,369000,3000,0,0,2025-11-10
100103,200005,0,38,414200,383100,239400,3500,0,0,2025-11-10
